ano,mes,estacao,chuva,codigo_estacao,municipio,uf,areakm,estado,precipitacao_total_mm,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms
2007,3,1068000,9.903225806451612,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,3,8050000,14.483870967741936,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,3,8050001,6.174193548387097,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,3,8051010,17.20967741935484,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,3,8051012,15.580645161290322,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,3,8052000,13.629032258064516,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,3,8150000,12.970967741935485,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,3,8150001,45.949999999999996,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,3,8151000,39.480645161290326,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,3,8250002,33.400000000000006,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,3,8250003,50.57333333333334,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,3,8251001,26.654838709677417,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,3,8251004,28.820967741935487,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,3,8351002,11.083870967741936,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,4,51002,3.561,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,4,51004,11.288666666666666,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,4,52003,9.74,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,4,771001,5.4433333333333325,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,4,872000,4.02,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,4,968004,8.936666666666667,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,4,968005,8.843333333333334,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,4,972000,6.933333333333334,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,4,1067002,5.3933333333333335,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,4,1067003,1.85,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,4,1068000,4.013333333333334,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,4,8050000,12.176666666666668,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,4,8050001,7.366666666666666,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,4,8051010,10.843333333333334,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,4,8051012,12.196666666666665,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,4,8052000,11.733333333333333,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,4,8150000,18.716666666666665,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,4,8150001,16.18,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,4,8151000,40.53666666666666,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,4,8250002,21.013333333333332,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,4,8250003,27.063333333333333,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,4,8251001,18.476666666666667,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,4,8251004,17.793333333333333,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,4,8351002,13.896666666666668,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,5,51002,4.209677419354839,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,5,51004,16.273225806451613,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,5,52003,11.135483870967741,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,5,771001,4.496774193548387,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,5,872000,4.33225806451613,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,5,968004,4.874193548387097,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,5,968005,7.661290322580645,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,5,972000,4.422580645161291,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,5,1067002,7.809677419354839,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,5,1067003,1.3193548387096774,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,5,1068000,4.6,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,5,8050000,9.95483870967742,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,5,8050001,13.761290322580646,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,5,8051010,10.83548387096774,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,5,8051012,7.95483870967742,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,5,8052000,8.025806451612903,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,5,8150000,12.680645161290323,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,5,8150001,9.583870967741936,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,5,8151000,22.703225806451613,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,5,8250002,21.80322580645161,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,5,8250003,15.929032258064517,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,5,8251001,17.88064516129032,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,5,8251004,17.983870967741936,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,5,8351002,18.393548387096775,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,6,51002,6.333333333333333,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,6,51004,7.012333333333333,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,6,52003,4.74,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,6,771001,2.48,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,6,872000,0.0,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,6,968004,0.0,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,6,968005,1.7600000000000002,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,6,972000,0.7200000000000001,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,6,1067002,0.22666666666666668,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,6,1067003,0.9333333333333335,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,6,1068000,2.1733333333333333,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,6,8050000,9.586666666666666,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,6,8050001,10.58,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,6,8051010,4.176666666666667,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,6,8051012,7.903333333333333,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,6,8052000,5.4399999999999995,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,6,8150000,9.758333333333333,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,6,8150001,10.566666666666666,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,6,8151000,14.056666666666667,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,6,8250002,15.033333333333333,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,6,8250003,13.15,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,6,8251001,13.520000000000001,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,6,8251004,13.793333333333333,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,6,8351002,12.086666666666668,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,7,51002,6.651612903225807,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,7,51004,9.75483870967742,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,7,52003,6.032258064516129,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,7,771001,1.5580645161290323,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,7,872000,4.174193548387096,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,7,968004,2.8000000000000003,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,7,968005,0.23870967741935484,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,7,972000,0.6967741935483871,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,7,1067002,0.3806451612903226,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,7,1067003,0.6000000000000001,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,7,1068000,0.9225806451612903,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,7,8050000,5.741935483870968,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,7,8050001,3.6806451612903226,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,7,8051010,4.238709677419355,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,7,8051012,5.458064516129032,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,7,8052000,5.367741935483871,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,7,8150000,4.825806451612903,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,7,8150001,6.325806451612903,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,7,8151000,12.221935483870968,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,7,8250002,10.061290322580644,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,7,8250003,5.238709677419355,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,7,8251001,5.354838709677419,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,7,8251004,8.312903225806451,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,7,8351002,4.77741935483871,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,8,51002,1.2000000000000002,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,8,51004,2.5806451612903225,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,8,52003,0.7806451612903226,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,8,771001,1.9516129032258065,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,8,872000,1.2258064516129032,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,8,968004,0.03870967741935484,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,8,968005,0.0,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,8,972000,0.9806451612903225,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,8,1067002,0.06451612903225806,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,8,1067003,1.2967741935483872,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,8,1068000,0.0,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,8,8050000,6.148387096774194,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,8,8050001,6.813043478260869,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,8,8051010,2.203225806451613,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,8,8051012,5.558064516129033,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,8,8052000,5.764516129032257,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,8,8150000,6.016129032258065,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,8,8150001,5.406451612903226,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,8,8151000,9.02258064516129,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,8,8250002,1.7193548387096773,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,8,8250003,1.803225806451613,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,8,8251001,0.9612903225806452,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,8,8251004,3.9838709677419355,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,8,8351002,1.4903225806451614,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,9,51002,1.4166666666666667,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,9,51004,3.7199999999999998,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,9,52003,0.24000000000000002,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,9,771001,3.39,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,9,872000,2.6199999999999997,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,9,968004,0.3466666666666667,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,9,968005,3.23,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,9,972000,1.1933333333333331,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,9,1067002,1.4400000000000002,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,9,1067003,0.81,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,9,1068000,1.8666666666666667,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,9,8050000,0.9600000000000001,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,9,8050001,0.8233333333333334,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,9,8051010,0.6066666666666668,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,9,8051012,5.613333333333333,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,9,8052000,5.376666666666667,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,9,8150000,0.5466666666666666,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,9,8150001,0.5399999999999999,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,9,8151000,3.5200000000000005,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,9,8250002,0.9433333333333332,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,9,8250003,0.75,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,9,8251001,0.7033333333333334,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,9,8251004,1.12,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,9,8351002,0.45,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,10,51002,0.696774193548387,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,10,52003,0.8806451612903226,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,10,771001,6.041935483870968,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,10,872000,7.038709677419354,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,10,968004,5.861290322580645,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,10,968005,4.422580645161291,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,10,972000,6.296774193548386,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,10,1067002,10.887096774193548,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,10,1067003,5.729032258064516,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,10,1068000,5.929032258064516,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,10,8050000,0.7967741935483872,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,10,8050001,0.6387096774193549,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,10,8051010,1.1258064516129032,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,10,8051012,3.3419354838709676,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,10,8052000,3.5903225806451613,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,10,8150000,2.1322580645161286,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,10,8150001,0.3967741935483871,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,10,8151000,19.448387096774194,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,10,8250002,1.8193548387096774,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,10,8250003,1.8903225806451613,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,10,8251001,0.732258064516129,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,10,8251004,1.0903225806451615,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,10,8351002,0.9645161290322581,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,11,51002,0.13333333333333333,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,11,51004,2.9733333333333336,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,11,52003,1.7733333333333334,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,11,771001,6.376666666666666,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,11,872000,3.0300000000000002,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,11,968004,5.64,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,11,968005,3.8699999999999997,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,11,972000,5.23,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,11,1067002,4.489999999999999,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,11,1067003,3.3200000000000003,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,11,1068000,8.053333333333333,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,11,8050000,0.1,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,11,8050001,0.24333333333333332,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,11,8051010,0.6,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,11,8051012,3.0,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,11,8052000,3.853333333333333,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,11,8150000,1.35,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,11,8150001,1.3233333333333335,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,11,8151000,21.9,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,11,8250002,3.2933333333333334,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,11,8250003,2.5566666666666666,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,11,8251001,3.8766666666666665,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,11,8251004,2.0833333333333335,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,11,8351002,9.46,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,12,51002,9.951612903225806,51002,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,12,51004,11.964516129032257,51004,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,12,52003,3.393548387096774,52003,mazagao,AP,85.05789614554087,,,,,,,,,,,,,,,,,,
2007,12,771001,10.635483870967741,771001,tarauaca,AC,1305.245027170259,,,,,,,,,,,,,,,,,,
2007,12,872000,6.377419354838709,872000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,12,968004,6.561290322580645,968004,bujari,AC,1116.9559363778203,,,,,,,,,,,,,,,,,,
2007,12,968005,9.77741935483871,968005,sena madureira,AC,1504.441009052582,,,,,,,,,,,,,,,,,,
2007,12,972000,14.561290322580644,972000,marechal thaumaturgo,AC,182.6700622152257,,,,,,,,,,,,,,,,,,
2007,12,1067002,8.451612903225806,1067002,placido de castro,AC,1368.3572383550074,,,,,,,,,,,,,,,,,,
2007,12,1067003,4.096774193548387,1067003,capixaba,AC,803.726959839437,,,,,,,,,,,,,,,,,,
2007,12,1068000,6.148387096774194,1068000,xapuri,AC,1201.1857376838711,,,,,,,,,,,,,,,,,,
2007,12,8050000,5.493548387096775,8050000,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,12,8050001,3.8,8050001,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,12,8051010,7.0,8051010,macapa,AP,387.5953143099971,,,,,,,,,,,,,,,,,,
2007,12,8051012,13.883870967741935,8051012,porto grande,AP,343.6257274153682,,,,,,,,,,,,,,,,,,
2007,12,8052000,6.919354838709677,8052000,serra do navio,AP,61.22167840678732,,,,,,,,,,,,,,,,,,
2007,12,8150000,7.84516129032258,8150000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,12,8150001,5.506451612903225,8150001,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,12,8151000,21.27333333333333,8151000,tartarugalzinho,AP,269.9210572933923,,,,,,,,,,,,,,,,,,
2007,12,8250002,18.651612903225807,8250002,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,12,8250003,17.01290322580645,8250003,amapa,AP,102.81501702984652,,,,,,,,,,,,,,,,,,
2007,12,8251001,13.112903225806452,8251001,calcoene,AP,159.2651776780907,,,,,,,,,,,,,,,,,,
2007,12,8251004,14.048387096774194,8251004,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2007,12,8351002,11.67741935483871,8351002,oiapoque,AP,183.00879878566272,,,,,,,,,,,,,,,,,,
2008,1,51002,14.758064516129032,51002,mazagao,AP,15.64770038330512,,,,,,,,,,,,,,,,,,
2008,1,51004,10.66451612903226,51004,mazagao,AP,15.64770038330512,,,,,,,,,,,,,,,,,,
2008,1,52003,7.783870967741936,52003,mazagao,AP,15.64770038330512,,,,,,,,,,,,,,,,,,
2008,1,771001,9.741935483870968,771001,tarauaca,AC,36.854550151564624,,,,,,,,,,,,,,,,,,
2008,1,872000,16.416129032258063,872000,marechal thaumaturgo,AC,11.83866432430098,,,,,,,,,,,,,,,,,,
2008,1,968004,10.55483870967742,968004,bujari,AC,15.772079950013074,,,,,,,,,,,,,,,,,,
2008,1,968005,5.83225806451613,968005,sena madureira,AC,34.81033641265547,,,,,,,,,,,,,,,,,,
2008,1,972000,13.209677419354838,972000,marechal thaumaturgo,AC,11.83866432430098,,,,,,,,,,,,,,,,,,
2008,1,1067002,8.125806451612904,1067002,placido de castro,AC,3.260656657648218,,,,,,,,,,,,,,,,,,
2008,1,1067003,5.735483870967743,1067003,capixaba,AC,8.829852107369534,,,,,,,,,,,,,,,,,,
2008,1,1068000,9.638709677419355,1068000,xapuri,AC,22.988356752871933,,,,,,,,,,,,,,,,,,
2008,1,8050000,10.535483870967743,8050000,macapa,AP,6.650182009927677,,,,,,,,,,,,,,,,,,
2008,1,8050001,7.348387096774194,8050001,macapa,AP,6.650182009927677,,,,,,,,,,,,,,,,,,
2008,1,8051010,6.829032258064516,8051010,macapa,AP,6.650182009927677,,,,,,,,,,,,,,,,,,
2008,1,8051012,11.212903225806452,8051012,porto grande,AP,14.434299653636408,,,,,,,,,,,,,,,,,,
2008,1,8052000,11.558064516129033,8052000,serra do navio,AP,0.3161117298186461,,,,,,,,,,,,,,,,,,
2008,1,8150000,14.712903225806452,8150000,tartarugalzinho,AP,13.716569481380349,,,,,,,,,,,,,,,,,,
2008,1,8150001,12.583870967741936,8150001,tartarugalzinho,AP,13.716569481380349,,,,,,,,,,,,,,,,,,
2008,1,8151000,21.206451612903226,8151000,tartarugalzinho,AP,13.716569481380349,,,,,,,,,,,,,,,,,,
2008,1,8250002,27.54516129032258,8250002,calcoene,AP,6.302664782652807,,,,,,,,,,,,,,,,,,
2008,1,8250003,22.76451612903226,8250003,amapa,AP,1.8898445683821068,,,,,,,,,,,,,,,,,,
2008,1,8251001,10.76774193548387,8251001,calcoene,AP,6.302664782652807,,,,,,,,,,,,,,,,,,
2008,1,8251004,15.016129032258064,8251004,oiapoque,AP,11.659895533740722,,,,,,,,,,,,,,,,,,
2008,1,8351002,7.32258064516129,8351002,oiapoque,AP,11.659895533740722,,,,,,,,,,,,,,,,,,
